ruri,ruri_user,ruri_domain,from_user,from_domain,from_tag,to_user,contact_user,callid,content_type,user_agent,source_ip,source_port,destination_port,contact_ip,contact_port,toll_fraud
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,970,13.57.9.131,e1090ff2,9011441224928972,970,38eb7281946e94aca92adefa1789f041,application/sdp,sipcli/v1.8,54.38.39.182,5077,5060,54.38.39.182,5077,1
sip:999999999011972592277524@13.57.9.131,999999999011972592277524,13.57.9.131,99999999901113579131,13.57.9.131,448611989,999999999011972592277524,99999999901113579131,99213147-1980140469-520139313,application/sdp,pplsip,163.172.120.42,49403,5060,212.129.10.158,49403,1
sip:99999999999999011972592277524@13.57.9.131,99999999999999011972592277524,13.57.9.131,9999999999999901113579131,13.57.9.131,1592593353,99999999999999011972592277524,9999999999999901113579131,245739526-551157788-211679980,application/sdp,pplsip,163.172.120.42,60247,5060,212.129.10.158,60247,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,980,13.57.9.131,150bca0e,11441224928972,980,0f252181bc9c0b0264a068b127b43cb7,application/sdp,sipcli/v1.8,54.38.39.182,5076,5060,54.38.39.182,5076,1
sip:8000011972592277524@13.57.9.131,8000011972592277524,13.57.9.131,800001113579131,13.57.9.131,718986312,8000011972592277524,800001113579131,782684456-1389260880-1151026627,application/sdp,pplsip,163.172.120.42,60575,5060,212.129.10.158,60575,1
sip:011+390662279104@13.57.9.131:5060;transport=UDP,011+390662279104,13.57.9.131,8891655718,13.57.9.131,lmp55vcy,011+390662279104,8891655718,AnxKgYElgcXz9Xvj0WwKQT..,application/sdp,Deskphone,193.23.181.142,33889,5060,193.23.181.142,5060,1
sip:70000011972592277524@13.57.9.131,70000011972592277524,13.57.9.131,7000001113579131,13.57.9.131,994336964,70000011972592277524,7000001113579131,309315950-702784610-21852462,application/sdp,pplsip,163.172.120.42,59718,5060,212.129.10.158,59718,1
sip:9191011972592277524@13.57.9.131,9191011972592277524,13.57.9.131,919101113579131,13.57.9.131,238679251,9191011972592277524,919101113579131,401481816-1935519508-1432563813,application/sdp,pplsip,163.172.120.42,50765,5060,212.129.10.158,50765,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,980,13.57.9.131,dd6c0a4e,9011441224928972,980,9bdd0e6c186c7e7992800a2c36c3fffc,application/sdp,sipcli/v1.8,54.38.39.182,5085,5060,54.38.39.182,5085,1
sip:998811011972592277524@13.57.9.131,998811011972592277524,13.57.9.131,99881101113579131,13.57.9.131,1311252637,998811011972592277524,99881101113579131,394494061-2033397709-1289299954,application/sdp,pplsip,163.172.120.42,49934,5060,212.129.10.158,49934,1
sip:9725011972592277524@13.57.9.131,9725011972592277524,13.57.9.131,972501113579131,13.57.9.131,60626291,9725011972592277524,972501113579131,310540623-634620841-617371546,application/sdp,pplsip,163.172.120.42,62508,5060,212.129.10.158,62508,1
sip:987011972592277524@13.57.9.131,987011972592277524,13.57.9.131,98701113579131,13.57.9.131,507718130,987011972592277524,98701113579131,469382019-1603695462-1557127574,application/sdp,pplsip,163.172.120.42,61833,5060,212.129.10.158,61833,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,990,13.57.9.131,85308bf8,11441224928972,990,27399887b5db00c15c83ae12b0efa496,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:789011972592277524@13.57.9.131,789011972592277524,13.57.9.131,78901113579131,13.57.9.131,1823821775,789011972592277524,78901113579131,1365624720-309058623-1808658022,application/sdp,pplsip,163.172.120.42,60993,5060,212.129.10.158,60993,1
sip:++390662279104@13.57.9.131:5060;transport=UDP,++390662279104,13.57.9.131,8891655718,13.57.9.131,f0qdgjy5,++390662279104,8891655718,3BcEC5svX2X60phxamH4Rv..,application/sdp,Deskphone,193.23.181.142,29154,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,990,13.57.9.131,30878d3d,9011441224928972,990,d778963ec7031954e0741ddc730d417e,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,91000,13.57.9.131,73780ab1,11441224928972,91000,bde1ddb43b3c5377728bdc89fab90b9d,application/sdp,sipcli/v1.8,54.38.39.182,5076,5060,54.38.39.182,5076,1
sip:00390662279104@13.57.9.131:5060;transport=UDP,390662279104,13.57.9.131,8902650409,13.57.9.131,vs39xqws,390662279104,8902650409,wDZ05NNs5dKwQHey0slMld..,application/sdp,Avaya one-X Deskphone,193.23.181.142,7764,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,91000,13.57.9.131,9b3fa5d7,9011441224928972,91000,7a675cb8a3a93fb426aa8c7b93402e2b,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:91011011972592277524@13.57.9.131,91011011972592277524,13.57.9.131,9101101113579131,13.57.9.131,31606053,91011011972592277524,9101101113579131,863093749-1919007802-717728942,application/sdp,pplsip,163.172.120.42,49337,5060,212.129.10.158,49337,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9200,13.57.9.131,49cc7bf0,11441224928972,9200,500d0986978853bef4f2c0f2974ee12b,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:390662279104@13.57.9.131:5060;transport=UDP,390662279104,13.57.9.131,8902650409,13.57.9.131,1z82dyg1,390662279104,8902650409,J4jhftLOYWIzaboNOje5yl..,application/sdp,Avaya one-X Deskphone,193.23.181.142,25417,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9200,13.57.9.131,8e58d6f3,9011441224928972,9200,e373194e33bcf0bf062769ad9ee6d87b,application/sdp,sipcli/v1.8,54.38.39.182,5080,5060,54.38.39.182,5080,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9300,13.57.9.131,b964b197,11441224928972,9300,9a6fb490307e644841527a4038a41cf1,application/sdp,sipcli/v1.8,54.38.39.182,5075,5060,54.38.39.182,5075,1
sip:+390662279104@13.57.9.131:5060;transport=UDP,+390662279104,13.57.9.131,8902650409,13.57.9.131,iwha5mq0,+390662279104,8902650409,RECiz62wha3O0TvrtqQXWC..,application/sdp,Avaya one-X Deskphone,193.23.181.142,16732,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9300,13.57.9.131,07db11c9,9011441224928972,9300,7142a2cae6e933da0d0150306406159c,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9400,13.57.9.131,dac981ba,11441224928972,9400,951c356ae24358ec61fad9411cd1d84b,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:011390662279104@13.57.9.131:5060;transport=UDP,11390662279104,13.57.9.131,8902650409,13.57.9.131,qd2tiuqd,11390662279104,8902650409,dnnMeVSQHBVdwkIbzHBtlo..,application/sdp,Avaya one-X Deskphone,193.23.181.142,22490,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9400,13.57.9.131,34cb0898,9011441224928972,9400,5a363fa1ca04d5fcafbec304d5921c55,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9500,13.57.9.131,151308dc,11441224928972,9500,3439c9fd62030a112c071d32ecbdc2d4,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:900390662279104@13.57.9.131:5060;transport=UDP,900390662279104,13.57.9.131,8902650409,13.57.9.131,ruohsbep,900390662279104,8902650409,pADNJuKVoirVrX7SyVPLGk..,application/sdp,Avaya one-X Deskphone,193.23.181.142,36180,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9500,13.57.9.131,d01e0598,9011441224928972,9500,f82917eafa27dab81a2d56088b11fbf6,application/sdp,sipcli/v1.8,54.38.39.182,5076,5060,54.38.39.182,5076,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9600,13.57.9.131,97df6f92,11441224928972,9600,5c6194b646408b01e2a30a7a46a8c1e6,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:9011390662279104@13.57.9.131:5060;transport=UDP,9011390662279104,13.57.9.131,8902650409,13.57.9.131,0tlig08g,9011390662279104,8902650409,3CwX7PFDlthM4oLyg2r4vL..,application/sdp,Avaya one-X Deskphone,193.23.181.142,36650,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9600,13.57.9.131,a15f4fef,9011441224928972,9600,5c05aa0b616db3a9d485b2eaeae75908,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9700,13.57.9.131,ab599820,11441224928972,9700,4aa0dfd934eb97481eec965a188e50a1,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:000390662279104@13.57.9.131:5060;transport=UDP,390662279104,13.57.9.131,8902650409,13.57.9.131,qo2h7nfi,390662279104,8902650409,jCEU9T7Rwz4JPC7C7ekGXT..,application/sdp,Avaya one-X Deskphone,193.23.181.142,9746,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9700,13.57.9.131,45a03207,9011441224928972,9700,c77347e30feb59863a433015ca78311e,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9800,13.57.9.131,8d4bfa58,11441224928972,9800,e53bb4e357d8961279c782bc03ed5bf5,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:0000390662279104@13.57.9.131:5060;transport=UDP,390662279104,13.57.9.131,8902650409,13.57.9.131,wcj8svde,390662279104,8902650409,k4wRmRg9BYmdlRFt1q7HmJ..,application/sdp,Avaya one-X Deskphone,193.23.181.142,52868,5060,193.23.181.142,5060,1
sip:44011441224928982@13.57.9.131,44011441224928982,13.57.9.131,2222,13.57.9.131,062669cc,44011441224928982,2222,cc8250fe4a1d1cd134fd5c424dc56a50,application/sdp,sipcli/v1.8,54.37.0.176,5071,5060,54.37.0.176,5071,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9800,13.57.9.131,feccf5eb,9011441224928972,9800,f5e17edb9c26fdfac8ffe6631ddca5a5,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,9900,13.57.9.131,378c5750,11441224928972,9900,5781f7a02686c1031003fad067797dee,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:9000390662279104@13.57.9.131:5060;transport=UDP,9000390662279104,13.57.9.131,8902650409,13.57.9.131,tykgh29i,9000390662279104,8902650409,8tuw6BSKTV3YrS8VHrtIqf..,application/sdp,Avaya one-X Deskphone,193.23.181.142,54232,5060,193.23.181.142,5060,1
sip:444011441224928982@13.57.9.131,444011441224928982,13.57.9.131,2222,13.57.9.131,3b77ddda,444011441224928982,2222,f7b55a6518ccfeadf9b14db8e50b607a,application/sdp,sipcli/v1.8,54.37.0.176,5070,5060,54.37.0.176,5070,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,9900,13.57.9.131,cd8299a0,9011441224928972,9900,0ac8b272d8fd7965f83729273d541e60,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:4444011441224928982@13.57.9.131,4444011441224928982,13.57.9.131,2222,13.57.9.131,8bfd225a,4444011441224928982,2222,15a054ead07225dc7e3a80d3f15d8a32,application/sdp,sipcli/v1.8,54.37.0.176,5070,5060,54.37.0.176,5070,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,200,13.57.9.131,b40eb820,11441224928972,200,d7b2de1be488a1ef21a9cec34f7628ff,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:100390662279104@13.57.9.131:5060;transport=UDP,100390662279104,13.57.9.131,8902650409,13.57.9.131,wp5mqwjk,100390662279104,8902650409,kmc1D5wingDUj4coQI0RYd..,application/sdp,Avaya one-X Deskphone,193.23.181.142,41188,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,200,13.57.9.131,99c2b689,9011441224928972,200,96c2376c6833d77603f4018ca058934c,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:44444011441224928982@13.57.9.131,44444011441224928982,13.57.9.131,2222,13.57.9.131,88c0dd10,44444011441224928982,2222,2ab0f826066bee9ab927c8c64cb3b0a7,application/sdp,sipcli/v1.8,54.37.0.176,5080,5060,54.37.0.176,5080,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,300,13.57.9.131,16ecc581,11441224928972,300,3147d582e8e7e5387c6150253a209702,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:1100390662279104@13.57.9.131:5060;transport=UDP,1100390662279104,13.57.9.131,8902650409,13.57.9.131,yvtfvuw0,1100390662279104,8902650409,kzAHSfcakx0iLS2JMtfQKU..,application/sdp,Avaya one-X Deskphone,193.23.181.142,20209,5060,193.23.181.142,5060,1
sip:444444011441224928982@13.57.9.131,444444011441224928982,13.57.9.131,2222,13.57.9.131,cb89e1a0,444444011441224928982,2222,57f7250048ae6079f2e007d8e78b3372,application/sdp,sipcli/v1.8,54.37.0.176,5073,5060,54.37.0.176,5073,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,300,13.57.9.131,8a353471,9011441224928972,300,59021f0d188f21b72b958e13c4ba9cd2,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,400,13.57.9.131,eedb03d9,11441224928972,400,96205af6eec57e1b0f1c80822f5ef6d9,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:+00390662279104@13.57.9.131:5060;transport=UDP,+00390662279104,13.57.9.131,8902650409,13.57.9.131,tngdesvq,+00390662279104,8902650409,Es12FzWH0Hntrj06kMBxiR..,application/sdp,Avaya one-X Deskphone,193.23.181.142,22923,5060,193.23.181.142,5060,1
sip:55011441224928982@13.57.9.131,55011441224928982,13.57.9.131,2222,13.57.9.131,e0b4327b,55011441224928982,2222,2ffffc91f37fe30b6650aae261b4f939,application/sdp,sipcli/v1.8,54.37.0.176,5071,5060,54.37.0.176,5071,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,400,13.57.9.131,fa19a352,9011441224928972,400,71a53c36196181dcaaf837fa95b5479a,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,500,13.57.9.131,35349170,11441224928972,500,57cb4608062c46b020a63036a720fb84,application/sdp,sipcli/v1.8,54.38.39.182,5076,5060,54.38.39.182,5076,1
sip:+011390662279104@13.57.9.131:5060;transport=UDP,+011390662279104,13.57.9.131,8902650409,13.57.9.131,l9z4l1et,+011390662279104,8902650409,J9GF4NZ79xY9jBQNiKrKKv..,application/sdp,Avaya one-X Deskphone,193.23.181.142,20821,5060,193.23.181.142,5060,1
sip:555011441224928982@13.57.9.131,555011441224928982,13.57.9.131,2222,13.57.9.131,3148f307,555011441224928982,2222,c2ff4c753cf31e9c623e27d9a286faab,application/sdp,sipcli/v1.8,54.37.0.176,5074,5060,54.37.0.176,5074,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,500,13.57.9.131,96a01a61,9011441224928972,500,b7341e9abe2e6a75dcbd3501d982ba46,application/sdp,sipcli/v1.8,54.38.39.182,5074,5060,54.38.39.182,5074,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,600,13.57.9.131,2a8fcfa4,11441224928972,600,8d73ed050fb98eacebb9110f2616476f,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:00+390662279104@13.57.9.131:5060;transport=UDP,00+390662279104,13.57.9.131,8902650409,13.57.9.131,efvgx38o,00+390662279104,8902650409,ox8qLzb7ILUkpbgrCZLiVh..,application/sdp,Avaya one-X Deskphone,193.23.181.142,27508,5060,193.23.181.142,5060,1
sip:5555011441224928982@13.57.9.131,5555011441224928982,13.57.9.131,2222,13.57.9.131,a5b2906b,5555011441224928982,2222,21dff73cc66e2a0e369a1029a162b6e0,application/sdp,sipcli/v1.8,54.37.0.176,5076,5060,54.37.0.176,5076,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,600,13.57.9.131,c45cd789,9011441224928972,600,04e0b49720033cd9e7a5d1815105f5df,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,120,13.57.9.131,ba698909,11441224928972,120,83933b16f9af59b01b3029170f69a105,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:011+390662279104@13.57.9.131:5060;transport=UDP,011+390662279104,13.57.9.131,8902650409,13.57.9.131,xpbz9my6,011+390662279104,8902650409,WgIYFMfI7GHwHmXCmcmo7H..,application/sdp,Avaya one-X Deskphone,193.23.181.142,41804,5060,193.23.181.142,5060,1
sip:55555011441224928982@13.57.9.131,55555011441224928982,13.57.9.131,2222,13.57.9.131,2077529f,55555011441224928982,2222,4938a0779fd286de3678dfb59dae4ae4,application/sdp,sipcli/v1.8,54.37.0.176,5070,5060,54.37.0.176,5070,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,120,13.57.9.131,320b74eb,9011441224928972,120,9300cb969da8401a144e48fd8f8c7d07,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,130,13.57.9.131,da223261,11441224928972,130,0726f9a08111675dbe7f8f5d0075757d,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
sip:555555011441224928982@13.57.9.131,555555011441224928982,13.57.9.131,2222,13.57.9.131,d2adbe43,555555011441224928982,2222,50b0142e1fe85be6b80fa98256ab88f9,application/sdp,sipcli/v1.8,54.37.0.176,5071,5060,54.37.0.176,5071,1
sip:++390662279104@13.57.9.131:5060;transport=UDP,++390662279104,13.57.9.131,8902650409,13.57.9.131,hcopcsnh,++390662279104,8902650409,5gTtUUqotcHBgu5fjbTm23..,application/sdp,Avaya one-X Deskphone,193.23.181.142,50211,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,130,13.57.9.131,7f26a722,9011441224928972,130,48f08d14ff9f55812f2b94164a0b26f0,application/sdp,sipcli/v1.8,54.38.39.182,5078,5060,54.38.39.182,5078,1
sip:5555555011441224928982@13.57.9.131,5555555011441224928982,13.57.9.131,2222,13.57.9.131,9c54808b,5555555011441224928982,2222,11bcbf609456b92f615407d887447802,application/sdp,sipcli/v1.8,54.37.0.176,5076,5060,54.37.0.176,5076,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,140,13.57.9.131,b83221ab,11441224928972,140,4a914299406a497ceba9015e272b5e8a,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:+900390662279104@13.57.9.131:5060;transport=UDP,+900390662279104,13.57.9.131,8902650409,13.57.9.131,yi0clqe0,+900390662279104,8902650409,25L2sARX4rT4WFQvOvbnNo..,application/sdp,Avaya one-X Deskphone,193.23.181.142,14312,5060,193.23.181.142,5060,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,140,13.57.9.131,da98cf5e,9011441224928972,140,a32c0431f3b972f1bc41b96e54070328,application/sdp,sipcli/v1.8,54.38.39.182,5076,5060,54.38.39.182,5076,1
sip:66011441224928982@13.57.9.131,66011441224928982,13.57.9.131,2222,13.57.9.131,abe70bd5,66011441224928982,2222,b13989b9cee6b41226586bbecd52a4e5,application/sdp,sipcli/v1.8,54.37.0.176,5078,5060,54.37.0.176,5078,1
sip:+9011390662279104@13.57.9.131:5060;transport=UDP,+9011390662279104,13.57.9.131,8902650409,13.57.9.131,fzv5xtul,+9011390662279104,8902650409,3XQ2iSv3rbtrgt62SCm7kh..,application/sdp,Avaya one-X Deskphone,193.23.181.142,35903,5060,193.23.181.142,5060,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,150,13.57.9.131,af7c9fdc,11441224928972,150,943aa87d287607419b054872a0142659,application/sdp,sipcli/v1.8,54.38.39.182,5071,5060,54.38.39.182,5071,1
